task_id,src_network_id,src_network_name,dst_network_id,dst_network_name,src_pe,dest_pe,tensor_shape,bytes,cycles,wait_ids,description,src_type,dst_type
1,,external,0,layer_0_q_proj,P-1,P0,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 0 (rows 0:256),IMC,IMC
2,,external,0,layer_0_q_proj,P-1,P1,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 1 (rows 0:256),IMC,IMC
3,,external,0,layer_0_q_proj,P-1,P2,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 2 (rows 0:256),IMC,IMC
4,,external,0,layer_0_q_proj,P-1,P3,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 3 (rows 256:512),IMC,IMC
5,,external,0,layer_0_q_proj,P-1,P4,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 4 (rows 256:512),IMC,IMC
6,,external,0,layer_0_q_proj,P-1,P5,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 5 (rows 256:512),IMC,IMC
7,,external,0,layer_0_q_proj,P-1,P6,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 6 (rows 512:768),IMC,IMC
8,,external,0,layer_0_q_proj,P-1,P7,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 7 (rows 512:768),IMC,IMC
9,,external,0,layer_0_q_proj,P-1,P8,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_q_proj[0] processor 8 (rows 512:768),IMC,IMC
10,0.0,layer_0_q_proj,0,layer_0_q_proj,P0,P0,"(32, 256)",16384,512,1,"Processor 0 partial computation (input:(0, 256), output:(0, 256))",IMC,IMC
11,0.0,layer_0_q_proj,0,layer_0_q_proj,P1,P1,"(32, 256)",16384,512,2,"Processor 1 partial computation (input:(0, 256), output:(256, 512))",IMC,IMC
12,0.0,layer_0_q_proj,0,layer_0_q_proj,P2,P2,"(32, 256)",16384,512,3,"Processor 2 partial computation (input:(0, 256), output:(512, 768))",IMC,IMC
13,0.0,layer_0_q_proj,0,layer_0_q_proj,P3,P3,"(32, 256)",16384,512,4,"Processor 3 partial computation (input:(256, 512), output:(0, 256))",IMC,IMC
14,0.0,layer_0_q_proj,0,layer_0_q_proj,P4,P4,"(32, 256)",16384,512,5,"Processor 4 partial computation (input:(256, 512), output:(256, 512))",IMC,IMC
15,0.0,layer_0_q_proj,0,layer_0_q_proj,P5,P5,"(32, 256)",16384,512,6,"Processor 5 partial computation (input:(256, 512), output:(512, 768))",IMC,IMC
16,0.0,layer_0_q_proj,0,layer_0_q_proj,P6,P6,"(32, 256)",16384,512,7,"Processor 6 partial computation (input:(512, 768), output:(0, 256))",IMC,IMC
17,0.0,layer_0_q_proj,0,layer_0_q_proj,P7,P7,"(32, 256)",16384,512,8,"Processor 7 partial computation (input:(512, 768), output:(256, 512))",IMC,IMC
18,0.0,layer_0_q_proj,0,layer_0_q_proj,P8,P8,"(32, 256)",16384,512,9,"Processor 8 partial computation (input:(512, 768), output:(512, 768))",IMC,IMC
19,0.0,layer_0_q_proj,0,layer_0_q_proj,P3,P0,"(32, 256)",16384,512,13,Send partial results from processor 3 to aggregation processor 0,IMC,IMC
20,0.0,layer_0_q_proj,0,layer_0_q_proj,P6,P0,"(32, 256)",16384,512,16,Send partial results from processor 6 to aggregation processor 0,IMC,IMC
21,0.0,layer_0_q_proj,0,layer_0_q_proj,P0,P0,"(32, 256)",16384,512,"10, 19, 20","Row aggregation for column range (0, 256) at processor 0",IMC,IMC
22,0.0,layer_0_q_proj,0,layer_0_q_proj,P4,P1,"(32, 256)",16384,512,14,Send partial results from processor 4 to aggregation processor 1,IMC,IMC
23,0.0,layer_0_q_proj,0,layer_0_q_proj,P7,P1,"(32, 256)",16384,512,17,Send partial results from processor 7 to aggregation processor 1,IMC,IMC
24,0.0,layer_0_q_proj,0,layer_0_q_proj,P1,P1,"(32, 256)",16384,512,"11, 22, 23","Row aggregation for column range (256, 512) at processor 1",IMC,IMC
25,0.0,layer_0_q_proj,0,layer_0_q_proj,P5,P2,"(32, 256)",16384,512,15,Send partial results from processor 5 to aggregation processor 2,IMC,IMC
26,0.0,layer_0_q_proj,0,layer_0_q_proj,P8,P2,"(32, 256)",16384,512,18,Send partial results from processor 8 to aggregation processor 2,IMC,IMC
27,0.0,layer_0_q_proj,0,layer_0_q_proj,P2,P2,"(32, 256)",16384,512,"12, 25, 26","Row aggregation for column range (512, 768) at processor 2",IMC,IMC
28,,external,1,layer_0_k_proj,P-1,P9,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 9 (rows 0:256),IMC,IMC
29,,external,1,layer_0_k_proj,P-1,P10,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 10 (rows 0:256),IMC,IMC
30,,external,1,layer_0_k_proj,P-1,P11,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 11 (rows 0:256),IMC,IMC
31,,external,1,layer_0_k_proj,P-1,P12,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 12 (rows 256:512),IMC,IMC
32,,external,1,layer_0_k_proj,P-1,P13,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 13 (rows 256:512),IMC,IMC
33,,external,1,layer_0_k_proj,P-1,P14,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 14 (rows 256:512),IMC,IMC
34,,external,1,layer_0_k_proj,P-1,P15,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 15 (rows 512:768),IMC,IMC
35,,external,1,layer_0_k_proj,P-1,P16,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 16 (rows 512:768),IMC,IMC
36,,external,1,layer_0_k_proj,P-1,P17,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_k_proj[1] processor 17 (rows 512:768),IMC,IMC
37,1.0,layer_0_k_proj,1,layer_0_k_proj,P9,P9,"(32, 256)",16384,512,28,"Processor 9 partial computation (input:(0, 256), output:(0, 256))",IMC,IMC
38,1.0,layer_0_k_proj,1,layer_0_k_proj,P10,P10,"(32, 256)",16384,512,29,"Processor 10 partial computation (input:(0, 256), output:(256, 512))",IMC,IMC
39,1.0,layer_0_k_proj,1,layer_0_k_proj,P11,P11,"(32, 256)",16384,512,30,"Processor 11 partial computation (input:(0, 256), output:(512, 768))",IMC,IMC
40,1.0,layer_0_k_proj,1,layer_0_k_proj,P12,P12,"(32, 256)",16384,512,31,"Processor 12 partial computation (input:(256, 512), output:(0, 256))",IMC,IMC
41,1.0,layer_0_k_proj,1,layer_0_k_proj,P13,P13,"(32, 256)",16384,512,32,"Processor 13 partial computation (input:(256, 512), output:(256, 512))",IMC,IMC
42,1.0,layer_0_k_proj,1,layer_0_k_proj,P14,P14,"(32, 256)",16384,512,33,"Processor 14 partial computation (input:(256, 512), output:(512, 768))",IMC,IMC
43,1.0,layer_0_k_proj,1,layer_0_k_proj,P15,P15,"(32, 256)",16384,512,34,"Processor 15 partial computation (input:(512, 768), output:(0, 256))",IMC,IMC
44,1.0,layer_0_k_proj,1,layer_0_k_proj,P16,P16,"(32, 256)",16384,512,35,"Processor 16 partial computation (input:(512, 768), output:(256, 512))",IMC,IMC
45,1.0,layer_0_k_proj,1,layer_0_k_proj,P17,P17,"(32, 256)",16384,512,36,"Processor 17 partial computation (input:(512, 768), output:(512, 768))",IMC,IMC
46,1.0,layer_0_k_proj,1,layer_0_k_proj,P12,P9,"(32, 256)",16384,512,40,Send partial results from processor 12 to aggregation processor 9,IMC,IMC
47,1.0,layer_0_k_proj,1,layer_0_k_proj,P15,P9,"(32, 256)",16384,512,43,Send partial results from processor 15 to aggregation processor 9,IMC,IMC
48,1.0,layer_0_k_proj,1,layer_0_k_proj,P9,P9,"(32, 256)",16384,512,"37, 46, 47","Row aggregation for column range (0, 256) at processor 9",IMC,IMC
49,1.0,layer_0_k_proj,1,layer_0_k_proj,P13,P10,"(32, 256)",16384,512,41,Send partial results from processor 13 to aggregation processor 10,IMC,IMC
50,1.0,layer_0_k_proj,1,layer_0_k_proj,P16,P10,"(32, 256)",16384,512,44,Send partial results from processor 16 to aggregation processor 10,IMC,IMC
51,1.0,layer_0_k_proj,1,layer_0_k_proj,P10,P10,"(32, 256)",16384,512,"38, 49, 50","Row aggregation for column range (256, 512) at processor 10",IMC,IMC
52,1.0,layer_0_k_proj,1,layer_0_k_proj,P14,P11,"(32, 256)",16384,512,42,Send partial results from processor 14 to aggregation processor 11,IMC,IMC
53,1.0,layer_0_k_proj,1,layer_0_k_proj,P17,P11,"(32, 256)",16384,512,45,Send partial results from processor 17 to aggregation processor 11,IMC,IMC
54,1.0,layer_0_k_proj,1,layer_0_k_proj,P11,P11,"(32, 256)",16384,512,"39, 52, 53","Row aggregation for column range (512, 768) at processor 11",IMC,IMC
55,,external,2,layer_0_v_proj,P-1,P18,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 18 (rows 0:256),IMC,IMC
56,,external,2,layer_0_v_proj,P-1,P19,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 19 (rows 0:256),IMC,IMC
57,,external,2,layer_0_v_proj,P-1,P20,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 20 (rows 0:256),IMC,IMC
58,,external,2,layer_0_v_proj,P-1,P21,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 21 (rows 256:512),IMC,IMC
59,,external,2,layer_0_v_proj,P-1,P22,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 22 (rows 256:512),IMC,IMC
60,,external,2,layer_0_v_proj,P-1,P23,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 23 (rows 256:512),IMC,IMC
61,,external,2,layer_0_v_proj,P-1,P24,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 24 (rows 512:768),IMC,IMC
62,,external,2,layer_0_v_proj,P-1,P25,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 25 (rows 512:768),IMC,IMC
63,,external,2,layer_0_v_proj,P-1,P26,"(32, 256)",16384,512,None,Inter-network input from external[None] processor -1 to layer_0_v_proj[2] processor 26 (rows 512:768),IMC,IMC
64,2.0,layer_0_v_proj,2,layer_0_v_proj,P18,P18,"(32, 256)",16384,512,55,"Processor 18 partial computation (input:(0, 256), output:(0, 256))",IMC,IMC
65,2.0,layer_0_v_proj,2,layer_0_v_proj,P19,P19,"(32, 256)",16384,512,56,"Processor 19 partial computation (input:(0, 256), output:(256, 512))",IMC,IMC
66,2.0,layer_0_v_proj,2,layer_0_v_proj,P20,P20,"(32, 256)",16384,512,57,"Processor 20 partial computation (input:(0, 256), output:(512, 768))",IMC,IMC
67,2.0,layer_0_v_proj,2,layer_0_v_proj,P21,P21,"(32, 256)",16384,512,58,"Processor 21 partial computation (input:(256, 512), output:(0, 256))",IMC,IMC
68,2.0,layer_0_v_proj,2,layer_0_v_proj,P22,P22,"(32, 256)",16384,512,59,"Processor 22 partial computation (input:(256, 512), output:(256, 512))",IMC,IMC
69,2.0,layer_0_v_proj,2,layer_0_v_proj,P23,P23,"(32, 256)",16384,512,60,"Processor 23 partial computation (input:(256, 512), output:(512, 768))",IMC,IMC
70,2.0,layer_0_v_proj,2,layer_0_v_proj,P24,P24,"(32, 256)",16384,512,61,"Processor 24 partial computation (input:(512, 768), output:(0, 256))",IMC,IMC
71,2.0,layer_0_v_proj,2,layer_0_v_proj,P25,P25,"(32, 256)",16384,512,62,"Processor 25 partial computation (input:(512, 768), output:(256, 512))",IMC,IMC
72,2.0,layer_0_v_proj,2,layer_0_v_proj,P26,P26,"(32, 256)",16384,512,63,"Processor 26 partial computation (input:(512, 768), output:(512, 768))",IMC,IMC
73,2.0,layer_0_v_proj,2,layer_0_v_proj,P21,P18,"(32, 256)",16384,512,67,Send partial results from processor 21 to aggregation processor 18,IMC,IMC
74,2.0,layer_0_v_proj,2,layer_0_v_proj,P24,P18,"(32, 256)",16384,512,70,Send partial results from processor 24 to aggregation processor 18,IMC,IMC
75,2.0,layer_0_v_proj,2,layer_0_v_proj,P18,P18,"(32, 256)",16384,512,"64, 73, 74","Row aggregation for column range (0, 256) at processor 18",IMC,IMC
76,2.0,layer_0_v_proj,2,layer_0_v_proj,P22,P19,"(32, 256)",16384,512,68,Send partial results from processor 22 to aggregation processor 19,IMC,IMC
77,2.0,layer_0_v_proj,2,layer_0_v_proj,P25,P19,"(32, 256)",16384,512,71,Send partial results from processor 25 to aggregation processor 19,IMC,IMC
78,2.0,layer_0_v_proj,2,layer_0_v_proj,P19,P19,"(32, 256)",16384,512,"65, 76, 77","Row aggregation for column range (256, 512) at processor 19",IMC,IMC
79,2.0,layer_0_v_proj,2,layer_0_v_proj,P23,P20,"(32, 256)",16384,512,69,Send partial results from processor 23 to aggregation processor 20,IMC,IMC
80,2.0,layer_0_v_proj,2,layer_0_v_proj,P26,P20,"(32, 256)",16384,512,72,Send partial results from processor 26 to aggregation processor 20,IMC,IMC
81,2.0,layer_0_v_proj,2,layer_0_v_proj,P20,P20,"(32, 256)",16384,512,"66, 79, 80","Row aggregation for column range (512, 768) at processor 20",IMC,IMC
82,0.0,layer_0_q_proj,3,layer_0_attention_head_0,P0,P27,"(32, 64)",4096,128,21,"Processor 0 sends (0:32, 0:64) of input to processor 27",IMC,DIG
83,1.0,layer_0_k_proj,3,layer_0_attention_head_0,P9,P27,"(64, 32)",4096,128,48,"Processor 9 sends (0:64, 0:32) of input Transposed to processor 27",IMC,DIG
84,3.0,layer_0_attention_head_0,3,layer_0_attention_head_0,P27,P27,"(32, 32)",2048,64,"82, 83","Matrix multiply at processor 27 (output block 0:32, 0:32)",DIG,DIG
85,2.0,layer_0_v_proj,3,layer_0_attention_head_0,P18,P27,"(32, 64)",4096,128,75,"Send V (0:32, 0:64) from processor 18 to processor 27",IMC,DIG
86,3.0,layer_0_attention_head_0,3,layer_0_attention_head_0,P27,P27,"(32, 64)",4096,128,"84, 85","Attention computation ((Q·K^T)·V) at processor 27 (0:32, 0:64)",DIG,DIG
87,0.0,layer_0_q_proj,4,layer_0_attention_head_1,P0,P28,"(32, 64)",4096,128,21,"Processor 0 sends (0:32, 0:64) of input to processor 28",IMC,DIG
88,1.0,layer_0_k_proj,4,layer_0_attention_head_1,P9,P28,"(64, 32)",4096,128,48,"Processor 9 sends (0:64, 0:32) of input Transposed to processor 28",IMC,DIG
89,4.0,layer_0_attention_head_1,4,layer_0_attention_head_1,P28,P28,"(32, 32)",2048,64,"87, 88","Matrix multiply at processor 28 (output block 0:32, 0:32)",DIG,DIG
90,2.0,layer_0_v_proj,4,layer_0_attention_head_1,P18,P28,"(32, 64)",4096,128,75,"Send V (0:32, 0:64) from processor 18 to processor 28",IMC,DIG
91,4.0,layer_0_attention_head_1,4,layer_0_attention_head_1,P28,P28,"(32, 64)",4096,128,"89, 90","Attention computation ((Q·K^T)·V) at processor 28 (0:32, 0:64)",DIG,DIG
92,0.0,layer_0_q_proj,5,layer_0_attention_head_2,P0,P29,"(32, 64)",4096,128,21,"Processor 0 sends (0:32, 0:64) of input to processor 29",IMC,DIG
93,1.0,layer_0_k_proj,5,layer_0_attention_head_2,P9,P29,"(64, 32)",4096,128,48,"Processor 9 sends (0:64, 0:32) of input Transposed to processor 29",IMC,DIG
94,5.0,layer_0_attention_head_2,5,layer_0_attention_head_2,P29,P29,"(32, 32)",2048,64,"92, 93","Matrix multiply at processor 29 (output block 0:32, 0:32)",DIG,DIG
95,2.0,layer_0_v_proj,5,layer_0_attention_head_2,P18,P29,"(32, 64)",4096,128,75,"Send V (0:32, 0:64) from processor 18 to processor 29",IMC,DIG
96,5.0,layer_0_attention_head_2,5,layer_0_attention_head_2,P29,P29,"(32, 64)",4096,128,"94, 95","Attention computation ((Q·K^T)·V) at processor 29 (0:32, 0:64)",DIG,DIG
97,0.0,layer_0_q_proj,6,layer_0_attention_head_3,P0,P30,"(32, 64)",4096,128,21,"Processor 0 sends (0:32, 0:64) of input to processor 30",IMC,DIG
98,1.0,layer_0_k_proj,6,layer_0_attention_head_3,P9,P30,"(64, 32)",4096,128,48,"Processor 9 sends (0:64, 0:32) of input Transposed to processor 30",IMC,DIG
99,6.0,layer_0_attention_head_3,6,layer_0_attention_head_3,P30,P30,"(32, 32)",2048,64,"97, 98","Matrix multiply at processor 30 (output block 0:32, 0:32)",DIG,DIG
100,2.0,layer_0_v_proj,6,layer_0_attention_head_3,P18,P30,"(32, 64)",4096,128,75,"Send V (0:32, 0:64) from processor 18 to processor 30",IMC,DIG
101,6.0,layer_0_attention_head_3,6,layer_0_attention_head_3,P30,P30,"(32, 64)",4096,128,"99, 100","Attention computation ((Q·K^T)·V) at processor 30 (0:32, 0:64)",DIG,DIG
102,0.0,layer_0_q_proj,7,layer_0_attention_head_4,P1,P31,"(32, 64)",4096,128,24,"Processor 1 sends (0:32, 0:64) of input to processor 31",IMC,DIG
103,1.0,layer_0_k_proj,7,layer_0_attention_head_4,P10,P31,"(64, 32)",4096,128,51,"Processor 10 sends (0:64, 0:32) of input Transposed to processor 31",IMC,DIG
104,7.0,layer_0_attention_head_4,7,layer_0_attention_head_4,P31,P31,"(32, 32)",2048,64,"102, 103","Matrix multiply at processor 31 (output block 0:32, 0:32)",DIG,DIG
105,2.0,layer_0_v_proj,7,layer_0_attention_head_4,P19,P31,"(32, 64)",4096,128,78,"Send V (0:32, 0:64) from processor 19 to processor 31",IMC,DIG
106,7.0,layer_0_attention_head_4,7,layer_0_attention_head_4,P31,P31,"(32, 64)",4096,128,"104, 105","Attention computation ((Q·K^T)·V) at processor 31 (0:32, 0:64)",DIG,DIG
107,0.0,layer_0_q_proj,8,layer_0_attention_head_5,P1,P32,"(32, 64)",4096,128,24,"Processor 1 sends (0:32, 0:64) of input to processor 32",IMC,DIG
108,1.0,layer_0_k_proj,8,layer_0_attention_head_5,P10,P32,"(64, 32)",4096,128,51,"Processor 10 sends (0:64, 0:32) of input Transposed to processor 32",IMC,DIG
109,8.0,layer_0_attention_head_5,8,layer_0_attention_head_5,P32,P32,"(32, 32)",2048,64,"107, 108","Matrix multiply at processor 32 (output block 0:32, 0:32)",DIG,DIG
110,2.0,layer_0_v_proj,8,layer_0_attention_head_5,P19,P32,"(32, 64)",4096,128,78,"Send V (0:32, 0:64) from processor 19 to processor 32",IMC,DIG
111,8.0,layer_0_attention_head_5,8,layer_0_attention_head_5,P32,P32,"(32, 64)",4096,128,"109, 110","Attention computation ((Q·K^T)·V) at processor 32 (0:32, 0:64)",DIG,DIG
112,0.0,layer_0_q_proj,9,layer_0_attention_head_6,P1,P33,"(32, 64)",4096,128,24,"Processor 1 sends (0:32, 0:64) of input to processor 33",IMC,DIG
113,1.0,layer_0_k_proj,9,layer_0_attention_head_6,P10,P33,"(64, 32)",4096,128,51,"Processor 10 sends (0:64, 0:32) of input Transposed to processor 33",IMC,DIG
114,9.0,layer_0_attention_head_6,9,layer_0_attention_head_6,P33,P33,"(32, 32)",2048,64,"112, 113","Matrix multiply at processor 33 (output block 0:32, 0:32)",DIG,DIG
115,2.0,layer_0_v_proj,9,layer_0_attention_head_6,P19,P33,"(32, 64)",4096,128,78,"Send V (0:32, 0:64) from processor 19 to processor 33",IMC,DIG
116,9.0,layer_0_attention_head_6,9,layer_0_attention_head_6,P33,P33,"(32, 64)",4096,128,"114, 115","Attention computation ((Q·K^T)·V) at processor 33 (0:32, 0:64)",DIG,DIG
117,0.0,layer_0_q_proj,10,layer_0_attention_head_7,P1,P34,"(32, 64)",4096,128,24,"Processor 1 sends (0:32, 0:64) of input to processor 34",IMC,DIG
118,1.0,layer_0_k_proj,10,layer_0_attention_head_7,P10,P34,"(64, 32)",4096,128,51,"Processor 10 sends (0:64, 0:32) of input Transposed to processor 34",IMC,DIG
119,10.0,layer_0_attention_head_7,10,layer_0_attention_head_7,P34,P34,"(32, 32)",2048,64,"117, 118","Matrix multiply at processor 34 (output block 0:32, 0:32)",DIG,DIG
120,2.0,layer_0_v_proj,10,layer_0_attention_head_7,P19,P34,"(32, 64)",4096,128,78,"Send V (0:32, 0:64) from processor 19 to processor 34",IMC,DIG
121,10.0,layer_0_attention_head_7,10,layer_0_attention_head_7,P34,P34,"(32, 64)",4096,128,"119, 120","Attention computation ((Q·K^T)·V) at processor 34 (0:32, 0:64)",DIG,DIG
122,0.0,layer_0_q_proj,11,layer_0_attention_head_8,P2,P35,"(32, 64)",4096,128,27,"Processor 2 sends (0:32, 0:64) of input to processor 35",IMC,DIG
123,1.0,layer_0_k_proj,11,layer_0_attention_head_8,P11,P35,"(64, 32)",4096,128,54,"Processor 11 sends (0:64, 0:32) of input Transposed to processor 35",IMC,DIG
124,11.0,layer_0_attention_head_8,11,layer_0_attention_head_8,P35,P35,"(32, 32)",2048,64,"122, 123","Matrix multiply at processor 35 (output block 0:32, 0:32)",DIG,DIG
125,2.0,layer_0_v_proj,11,layer_0_attention_head_8,P20,P35,"(32, 64)",4096,128,81,"Send V (0:32, 0:64) from processor 20 to processor 35",IMC,DIG
126,11.0,layer_0_attention_head_8,11,layer_0_attention_head_8,P35,P35,"(32, 64)",4096,128,"124, 125","Attention computation ((Q·K^T)·V) at processor 35 (0:32, 0:64)",DIG,DIG
127,0.0,layer_0_q_proj,12,layer_0_attention_head_9,P2,P36,"(32, 64)",4096,128,27,"Processor 2 sends (0:32, 0:64) of input to processor 36",IMC,DIG
128,1.0,layer_0_k_proj,12,layer_0_attention_head_9,P11,P36,"(64, 32)",4096,128,54,"Processor 11 sends (0:64, 0:32) of input Transposed to processor 36",IMC,DIG
129,12.0,layer_0_attention_head_9,12,layer_0_attention_head_9,P36,P36,"(32, 32)",2048,64,"127, 128","Matrix multiply at processor 36 (output block 0:32, 0:32)",DIG,DIG
130,2.0,layer_0_v_proj,12,layer_0_attention_head_9,P20,P36,"(32, 64)",4096,128,81,"Send V (0:32, 0:64) from processor 20 to processor 36",IMC,DIG
131,12.0,layer_0_attention_head_9,12,layer_0_attention_head_9,P36,P36,"(32, 64)",4096,128,"129, 130","Attention computation ((Q·K^T)·V) at processor 36 (0:32, 0:64)",DIG,DIG
132,0.0,layer_0_q_proj,13,layer_0_attention_head_10,P2,P37,"(32, 64)",4096,128,27,"Processor 2 sends (0:32, 0:64) of input to processor 37",IMC,DIG
133,1.0,layer_0_k_proj,13,layer_0_attention_head_10,P11,P37,"(64, 32)",4096,128,54,"Processor 11 sends (0:64, 0:32) of input Transposed to processor 37",IMC,DIG
134,13.0,layer_0_attention_head_10,13,layer_0_attention_head_10,P37,P37,"(32, 32)",2048,64,"132, 133","Matrix multiply at processor 37 (output block 0:32, 0:32)",DIG,DIG
135,2.0,layer_0_v_proj,13,layer_0_attention_head_10,P20,P37,"(32, 64)",4096,128,81,"Send V (0:32, 0:64) from processor 20 to processor 37",IMC,DIG
136,13.0,layer_0_attention_head_10,13,layer_0_attention_head_10,P37,P37,"(32, 64)",4096,128,"134, 135","Attention computation ((Q·K^T)·V) at processor 37 (0:32, 0:64)",DIG,DIG
137,0.0,layer_0_q_proj,14,layer_0_attention_head_11,P2,P38,"(32, 64)",4096,128,27,"Processor 2 sends (0:32, 0:64) of input to processor 38",IMC,DIG
138,1.0,layer_0_k_proj,14,layer_0_attention_head_11,P11,P38,"(64, 32)",4096,128,54,"Processor 11 sends (0:64, 0:32) of input Transposed to processor 38",IMC,DIG
139,14.0,layer_0_attention_head_11,14,layer_0_attention_head_11,P38,P38,"(32, 32)",2048,64,"137, 138","Matrix multiply at processor 38 (output block 0:32, 0:32)",DIG,DIG
140,2.0,layer_0_v_proj,14,layer_0_attention_head_11,P20,P38,"(32, 64)",4096,128,81,"Send V (0:32, 0:64) from processor 20 to processor 38",IMC,DIG
141,14.0,layer_0_attention_head_11,14,layer_0_attention_head_11,P38,P38,"(32, 64)",4096,128,"139, 140","Attention computation ((Q·K^T)·V) at processor 38 (0:32, 0:64)",DIG,DIG
142,3.0,layer_0_attention_head_0,15,layer_0_output_proj,P27,P39,"(32, 64)",4096,128,86,"Inter-network input from layer_0_attention_head_0[3] processor 27 to layer_0_output_proj[15] processor 39 (0:32,0:64)",DIG,IMC
143,4.0,layer_0_attention_head_1,15,layer_0_output_proj,P28,P39,"(32, 64)",4096,128,91,"Inter-network input from layer_0_attention_head_1[4] processor 28 to layer_0_output_proj[15] processor 39 (0:32,64:128)",DIG,IMC
144,5.0,layer_0_attention_head_2,15,layer_0_output_proj,P29,P39,"(32, 64)",4096,128,96,"Inter-network input from layer_0_attention_head_2[5] processor 29 to layer_0_output_proj[15] processor 39 (0:32,128:192)",DIG,IMC
145,6.0,layer_0_attention_head_3,15,layer_0_output_proj,P30,P39,"(32, 64)",4096,128,101,"Inter-network input from layer_0_attention_head_3[6] processor 30 to layer_0_output_proj[15] processor 39 (0:32,192:256)",DIG,IMC
146,3.0,layer_0_attention_head_0,15,layer_0_output_proj,P27,P40,"(32, 64)",4096,128,86,"Inter-network input from layer_0_attention_head_0[3] processor 27 to layer_0_output_proj[15] processor 40 (0:32,0:64)",DIG,IMC
147,4.0,layer_0_attention_head_1,15,layer_0_output_proj,P28,P40,"(32, 64)",4096,128,91,"Inter-network input from layer_0_attention_head_1[4] processor 28 to layer_0_output_proj[15] processor 40 (0:32,64:128)",DIG,IMC
148,5.0,layer_0_attention_head_2,15,layer_0_output_proj,P29,P40,"(32, 64)",4096,128,96,"Inter-network input from layer_0_attention_head_2[5] processor 29 to layer_0_output_proj[15] processor 40 (0:32,128:192)",DIG,IMC
149,6.0,layer_0_attention_head_3,15,layer_0_output_proj,P30,P40,"(32, 64)",4096,128,101,"Inter-network input from layer_0_attention_head_3[6] processor 30 to layer_0_output_proj[15] processor 40 (0:32,192:256)",DIG,IMC
150,3.0,layer_0_attention_head_0,15,layer_0_output_proj,P27,P41,"(32, 64)",4096,128,86,"Inter-network input from layer_0_attention_head_0[3] processor 27 to layer_0_output_proj[15] processor 41 (0:32,0:64)",DIG,IMC
151,4.0,layer_0_attention_head_1,15,layer_0_output_proj,P28,P41,"(32, 64)",4096,128,91,"Inter-network input from layer_0_attention_head_1[4] processor 28 to layer_0_output_proj[15] processor 41 (0:32,64:128)",DIG,IMC
152,5.0,layer_0_attention_head_2,15,layer_0_output_proj,P29,P41,"(32, 64)",4096,128,96,"Inter-network input from layer_0_attention_head_2[5] processor 29 to layer_0_output_proj[15] processor 41 (0:32,128:192)",DIG,IMC
153,6.0,layer_0_attention_head_3,15,layer_0_output_proj,P30,P41,"(32, 64)",4096,128,101,"Inter-network input from layer_0_attention_head_3[6] processor 30 to layer_0_output_proj[15] processor 41 (0:32,192:256)",DIG,IMC
154,7.0,layer_0_attention_head_4,15,layer_0_output_proj,P31,P42,"(32, 64)",4096,128,106,"Inter-network input from layer_0_attention_head_4[7] processor 31 to layer_0_output_proj[15] processor 42 (0:32,256:320)",DIG,IMC
155,8.0,layer_0_attention_head_5,15,layer_0_output_proj,P32,P42,"(32, 64)",4096,128,111,"Inter-network input from layer_0_attention_head_5[8] processor 32 to layer_0_output_proj[15] processor 42 (0:32,320:384)",DIG,IMC
